in_dma_act,150528,401408,401408,0,0,401408,51380224,0,0,200704,51380224,0,0,100352,51380224,0,0,100352,51380224,0,0,100352,51380224,0,0,50176,652288
in_dma_wgt,864,288,2048,576,8192,1152,16384,1152,32768,2304,65536,2304,131072,4608,262144,4608,262144,4608,262144,4608,262144,4608,262144,4608,524288,9216,1048576
out_dma_act,1591328,387200,0,0,401408,373248,0,0,200704,173056,0,0,100352,73728,0,0,100352,73728,0,0,100352,73728,0,0,50176,25600,50176
mem_wgt,864,18,32,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,56,9,84,18,8330
mem_in_act,150528,25088,401408,0,0,6272,175616,0,0,1568,43904,0,0,392,10976,0,0,392,10976,0,0,392,10976,0,0,98,4802
mem_out_act,1591328,24200,12544,6105,401408,5832,3136,1485,200704,1352,784,351,100352,288,196,144,100352,288,196,144,100352,288,196,78,50176,50,4165
mem_partial_product,0,0,0,0,401408,0,3136,0,200704,0,784,0,100352,0,196,0,100352,0,196,0,100352,0,196,0,50176,0,4165
mem_wgt_accesses,864,288,2048,576,8192,1152,16384,1152,32768,2304,65536,2304,131072,4608,262144,4608,262144,4608,262144,4608,262144,4608,262144,4608,524288,9216,1048576
mem_in_act_accesses,374976,1584128,26091520,1189888,401408,1562624,102760448,587776,401408,759808,102760448,286720,351232,358400,102760448,258048,702464,358400,102760448,258048,702464,358400,102760448,136192,326144,157696,1304576
mem_out_act_accesses,2383424,774400,802816,390720,26091520,746496,1204224,190080,25890816,346112,1003520,89856,25790464,147456,1003520,73728,51480576,147456,1003520,73728,51480576,147456,1003520,39936,25740288,51200,602112
mem_partial_product_acceses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in_rf_act_accesses,2590080,1950080,25690112,1577088,401408,1893888,51380224,774400,401408,891904,51380224,373248,351232,393216,51380224,393216,702464,393216,51380224,393216,702464,393216,51380224,173056,326144,148480,652288
out_rf_act_accesses,792096,387200,4014080,390720,25690112,373248,7626752,190080,25690112,173056,7426048,89856,25690112,73728,7426048,73728,51380224,73728,7426048,73728,51380224,73728,7426048,39936,25690112,25600,7375872
wgt_rf_accesses,288576,63360,458752,95616,917504,124416,1835008,94464,1835008,119808,3670016,92160,3670016,110592,7340032,110592,7340032,110592,7340032,110592,7340032,110592,7340032,87552,7340032,92160,14680064
in_rf_act_size,98,21,56,21,42,21,56,21,42,21,56,21,42,21,56,21,42,21,56,21,42,21,56,21,42,21,98
out_rf_act_size,98,7,56,7,42,7,56,7,42,7,56,7,42,7,56,7,42,7,56,7,42,7,56,7,42,7,98
wgt_rf_size,6174,9,392,9,294,9,392,9,294,9,392,9,294,9,392,9,294,9,392,9,294,9,392,9,294,9,686
padd_ops,0,0,0,0,25288704,0,802816,0,25489408,0,802816,0,25589760,0,903168,0,51279872,0,903168,0,51279872,0,903168,0,25639936,0,501760
padd_cycles_max_per_batch,0,0,0,0,2,0,1,0,4,0,1,0,7,0,1,0,7,0,1,0,7,0,1,0,13,0,10
padd_util_cycles,0,0,0,0,114.32142857142856,0,36.57142857142859,0,421.82142857142816,0,146.28571428571254,0,1548.2142857142924,0,658.2857142857198,0,3102.4999999999923,0,658.2857142857198,0,3102.4999999999923,0,658.2857142857198,0,6010.333333333282,0,647.9120879120876
padd_cycles,0,0,0,0,126,0,256,0,508,0,1024,0,1785,0,4608,0,3577,0,4608,0,3577,0,4608,0,6643,0,715
padd_units_available,98,0,56,0,42,0,56,0,42,0,56,0,42,0,56,0,42,0,56,0,42,0,56,0,42,0,98
total_padd_units,98,0,56,0,42,0,56,0,42,0,56,0,42,0,56,0,42,0,56,0,42,0,56,0,42,0,98
mac_util_cycles,6200,334,64332,668,8234,898,16163,921,7804,1305,16486,1305,9605,2048,2222,2048,19210,2048,2222,2048,19210,2048,2222,1996,18923,2826,794
total_mac_units,686,98,784,784,784,98,784,784,784,98,784,784,784,98,784,784,784,98,784,784,784,98,784,784,784,98,686
cycles_max_per_batch,24802,58,12565,58,6435,39,3158,40,3455,30,806,30,1995,25,218,25,1995,25,218,25,1995,25,218,26,1861,23,1704
dma_cycles,2365,4,6304,9,128,18,803072,18,512,36,803840,36,2048,72,806912,72,4096,72,806912,72,4096,72,806912,72,8192,144,166463
mac_units_available,686,98,392,98,294,98,392,98,294,98,392,98,294,98,392,98,294,98,392,98,294,98,392,98,294,98,686
is_dma_cycle_selected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
is_mac_cycle_selected,1,16,64,64,64,64,384,128,128,128,1280,256,256,256,5120,512,512,256,5120,512,512,256,5120,512,512,512,0
mac_cycles,24802,928,804160,3712,411712,2496,1212288,5120,441728,3840,1030400,7680,508928,6400,1111040,12800,1017856,6400,1111040,12800,1017856,6400,1111040,13312,946176,11776,126588
timing_cycles,0,0,804160,3712,411838,0,1212544,5120,442236,0,1031424,7680,510713,0,1115648,12800,1021433,0,1115648,12800,1021433,0,1115648,13312,952819,0,0
cycles_total,24802,928,804160,3712,411838,2496,1212544,5120,442236,3840,1031424,7680,510713,6400,1115648,12800,1021433,6400,1115648,12800,1021433,6400,1115648,13312,952819,11776,166463.34375
global_cycles,24802,928,0,0,817030,2496,0,0,1219454,3840,0,0,1035414,6400,0,0,1119638,6400,0,0,1119638,6400,0,0,1119370,11776,166463.34375
-hx-wx-cx-mac_wx-mac_wx_type-mac_cx-hxx-wxx-cxx-fx-mac_wxx-mac_wxx_type-mac_cxx-mac_fx-dma_cycles-hxx2-wxx2-cxx2-fx2-mac_wxx2-mac_wxx2_type-mac_cxx2-mac_fx2,224,224,2,2,7,0,224,224,56,1,8,7,0,0,0.015625,222,222,42,84,6,7,0,0,0,0,0,0